season,week,celebrity_name,judge_total,judge_rank,judge_share,air_date,air_date_source,pageviews
27,2,DeMarcus Ware,23.5,6.0,0.08687615526802218,,,
27,2,Evanna Lynch,24.0,5.0,0.08872458410351201,,,
27,2,Joe Amabile,17.5,12.0,0.06469500924214418,,,
27,2,John Schneider,21.5,8.0,0.07948243992606285,,,
27,2,Juan Pablo Di Pace,26.0,1.0,0.09611829944547134,,,
27,2,Mary Lou Retton,23.0,7.0,0.08502772643253234,,,
27,2,Milo Manheim,26.0,1.0,0.09611829944547134,,,
27,2,Nancy McKeon,20.5,9.0,0.07578558225508318,,,
27,2,Nikki Glaser,0.0,13.0,0.0,,,
27,2,Tinashe,26.0,1.0,0.09611829944547134,,,
27,3,Alexis Ren,26.0,5.0,0.0959409594095941,,,
27,3,Bobby Bones,23.0,8.0,0.08487084870848709,,,
27,3,Danelle Umstead,0.0,12.0,0.0,,,
27,3,DeMarcus Ware,26.0,5.0,0.0959409594095941,,,
27,3,Evanna Lynch,27.0,2.0,0.0996309963099631,,,
27,3,Joe Amabile,18.0,11.0,0.06642066420664207,,,
27,3,John Schneider,21.0,10.0,0.07749077490774908,,,
27,3,Juan Pablo Di Pace,30.0,1.0,0.11070110701107011,,,
27,3,Mary Lou Retton,24.0,7.0,0.08856088560885608,,,
27,3,Milo Manheim,27.0,2.0,0.0996309963099631,,,
27,3,Nancy McKeon,22.0,9.0,0.08118081180811808,,,
27,3,Nikki Glaser,0.0,12.0,0.0,,,
27,3,Tinashe,27.0,2.0,0.0996309963099631,,,
27,4,Alexis Ren,25.0,4.0,0.10775862068965517,,,
27,4,Bobby Bones,20.0,9.0,0.08620689655172414,,,
27,4,Danelle Umstead,0.0,11.0,0.0,,,
27,4,DeMarcus Ware,22.0,7.0,0.09482758620689655,,,
27,4,Evanna Lynch,24.0,5.0,0.10344827586206896,,,
27,4,Joe Amabile,15.0,10.0,0.06465517241379311,,,
27,4,John Schneider,21.0,8.0,0.09051724137931035,,,
27,4,Juan Pablo Di Pace,24.0,5.0,0.10344827586206896,,,
27,4,Mary Lou Retton,26.0,2.0,0.11206896551724138,,,
27,4,Milo Manheim,29.0,1.0,0.125,,,
27,4,Nancy McKeon,0.0,11.0,0.0,,,
27,4,Nikki Glaser,0.0,11.0,0.0,,,
27,4,Tinashe,26.0,2.0,0.11206896551724138,,,
27,5,Alexis Ren,29.0,1.0,0.13063063063063063,,,
27,5,Bobby Bones,21.0,8.0,0.0945945945945946,,,
27,5,Danelle Umstead,0.0,10.0,0.0,,,
27,5,DeMarcus Ware,26.0,4.0,0.11711711711711711,,,
27,5,Evanna Lynch,24.0,6.0,0.10810810810810811,,,
27,5,Joe Amabile,17.0,9.0,0.07657657657657657,,,
27,5,John Schneider,24.0,6.0,0.10810810810810811,,,
27,5,Juan Pablo Di Pace,29.0,1.0,0.13063063063063063,,,
27,5,Mary Lou Retton,25.0,5.0,0.11261261261261261,,,
27,5,Milo Manheim,27.0,3.0,0.12162162162162163,,,
27,5,Nancy McKeon,0.0,10.0,0.0,,,
27,5,Nikki Glaser,0.0,10.0,0.0,,,
27,5,Tinashe,0.0,10.0,0.0,,,
27,6,Alexis Ren,27.0,4.0,0.11790393013100436,,,
27,6,Bobby Bones,22.0,7.0,0.09606986899563319,,,
27,6,Danelle Umstead,0.0,10.0,0.0,,,
27,6,DeMarcus Ware,26.0,5.0,0.11353711790393013,,,
27,6,Evanna Lynch,29.0,3.0,0.12663755458515283,,,
27,6,Joe Amabile,22.0,7.0,0.09606986899563319,,,
27,6,John Schneider,19.0,9.0,0.08296943231441048,,,
27,6,Juan Pablo Di Pace,30.0,1.0,0.13100436681222707,,,
27,6,Mary Lou Retton,24.0,6.0,0.10480349344978165,,,
27,6,Milo Manheim,30.0,1.0,0.13100436681222707,,,
27,6,Nancy McKeon,0.0,10.0,0.0,,,
27,6,Nikki Glaser,0.0,10.0,0.0,,,
27,6,Tinashe,0.0,10.0,0.0,,,
27,7,Alexis Ren,27.5,4.0,0.12643678160919541,,,
27,7,Bobby Bones,26.5,6.0,0.12183908045977011,,,
27,7,Danelle Umstead,0.0,9.0,0.0,,,
27,7,DeMarcus Ware,26.5,6.0,0.12183908045977011,,,
27,7,Evanna Lynch,29.5,1.0,0.135632183908046,,,
27,7,Joe Amabile,23.5,8.0,0.10804597701149425,,,
27,7,John Schneider,27.0,5.0,0.12413793103448276,,,
27,7,Juan Pablo Di Pace,28.0,3.0,0.12873563218390804,,,
27,7,Mary Lou Retton,0.0,9.0,0.0,,,
27,7,Milo Manheim,29.0,2.0,0.13333333333333333,,,
27,7,Nancy McKeon,0.0,9.0,0.0,,,
27,7,Nikki Glaser,0.0,9.0,0.0,,,
27,7,Tinashe,0.0,9.0,0.0,,,
27,8,Alexis Ren,29.0,2.0,0.18012422360248448,,,
27,8,Bobby Bones,22.5,6.0,0.13975155279503104,,,
27,8,Danelle Umstead,0.0,7.0,0.0,,,
27,8,DeMarcus Ware,0.0,7.0,0.0,,,
27,8,Evanna Lynch,29.0,2.0,0.18012422360248448,,,
27,8,Joe Amabile,23.0,5.0,0.14285714285714285,,,
27,8,John Schneider,0.0,7.0,0.0,,,
27,8,Juan Pablo Di Pace,30.0,1.0,0.18633540372670807,,,
27,8,Mary Lou Retton,0.0,7.0,0.0,,,
27,8,Milo Manheim,27.5,4.0,0.17080745341614906,,,
27,8,Nancy McKeon,0.0,7.0,0.0,,,
27,8,Nikki Glaser,0.0,7.0,0.0,,,
27,8,Tinashe,0.0,7.0,0.0,,,
27,9,Alexis Ren,28.5,3.0,0.24675324675324675,,,
27,9,Bobby Bones,27.0,4.0,0.23376623376623376,,,
27,9,Danelle Umstead,0.0,5.0,0.0,,,
27,9,DeMarcus Ware,0.0,5.0,0.0,,,
27,9,Evanna Lynch,30.0,1.0,0.2597402597402597,,,
27,9,Joe Amabile,0.0,5.0,0.0,,,
27,9,John Schneider,0.0,5.0,0.0,,,
27,9,Juan Pablo Di Pace,0.0,5.0,0.0,,,
27,9,Mary Lou Retton,0.0,5.0,0.0,,,
27,9,Milo Manheim,30.0,1.0,0.2597402597402597,,,
27,9,Nancy McKeon,0.0,5.0,0.0,,,
27,9,Nikki Glaser,0.0,5.0,0.0,,,
27,9,Tinashe,0.0,5.0,0.0,,,
27,10,Alexis Ren,,,,,,
27,10,Bobby Bones,,,,,,
27,10,Danelle Umstead,,,,,,
27,10,DeMarcus Ware,,,,,,
27,10,Evanna Lynch,,,,,,
27,10,Joe Amabile,,,,,,
27,10,John Schneider,,,,,,
27,10,Juan Pablo Di Pace,,,,,,
27,10,Mary Lou Retton,,,,,,
27,10,Milo Manheim,,,,,,
27,10,Nancy McKeon,,,,,,
27,10,Nikki Glaser,,,,,,
27,10,Tinashe,,,,,,
27,11,Alexis Ren,,,,,,
27,11,Bobby Bones,,,,,,
27,11,Danelle Umstead,,,,,,
27,11,DeMarcus Ware,,,,,,
27,11,Evanna Lynch,,,,,,
27,11,Joe Amabile,,,,,,
27,11,John Schneider,,,,,,
27,11,Juan Pablo Di Pace,,,,,,
27,11,Mary Lou Retton,,,,,,
27,11,Milo Manheim,,,,,,
27,11,Nancy McKeon,,,,,,
27,11,Nikki Glaser,,,,,,
27,11,Tinashe,,,,,,
28,1,Ally Brooke,16.0,7.0,0.08121827411167512,,,
28,1,Hannah Brown,20.0,2.0,0.10152284263959391,,,
28,1,James Van Der Beek,21.0,1.0,0.1065989847715736,,,
28,1,Karamo Brown,17.0,5.0,0.08629441624365482,,,
28,1,Kate Flannery,15.0,9.0,0.07614213197969544,,,
28,1,Kel Mitchell,16.0,7.0,0.08121827411167512,,,
28,1,Lamar Odom,11.0,12.0,0.05583756345177665,,,
28,1,Lauren Alaina,19.0,3.0,0.09644670050761421,,,
28,1,Mary Wilson,17.0,5.0,0.08629441624365482,,,
28,1,Ray Lewis,15.0,9.0,0.07614213197969544,,,
28,1,Sailor Brinkley-Cook,18.0,4.0,0.09137055837563451,,,
28,1,Sean Spicer,12.0,11.0,0.06091370558375635,,,
28,2,Ally Brooke,20.0,3.0,0.091324200913242,,,
28,2,Hannah Brown,24.0,1.0,0.1095890410958904,,,
28,2,James Van Der Beek,20.0,3.0,0.091324200913242,,,
28,2,Karamo Brown,19.0,6.0,0.0867579908675799,,,
28,2,Kate Flannery,21.0,2.0,0.0958904109589041,,,
28,2,Kel Mitchell,20.0,3.0,0.091324200913242,,,
28,2,Lamar Odom,12.0,12.0,0.0547945205479452,,,
28,2,Lauren Alaina,19.0,6.0,0.0867579908675799,,,
28,2,Mary Wilson,15.0,10.0,0.0684931506849315,,,
28,2,Ray Lewis,15.0,10.0,0.0684931506849315,,,
28,2,Sailor Brinkley-Cook,18.0,8.0,0.0821917808219178,,,
28,2,Sean Spicer,16.0,9.0,0.0730593607305936,,,
28,3,Ally Brooke,24.0,1.0,0.12121212121212122,,,
28,3,Hannah Brown,21.0,5.0,0.10606060606060606,,,
28,3,James Van Der Beek,23.0,3.0,0.11616161616161616,,,
28,3,Karamo Brown,16.0,8.0,0.08080808080808081,,,
28,3,Kate Flannery,24.0,1.0,0.12121212121212122,,,
28,3,Kel Mitchell,20.0,6.0,0.10101010101010101,,,
28,3,Lamar Odom,12.0,10.0,0.06060606060606061,,,
28,3,Lauren Alaina,20.0,6.0,0.10101010101010101,,,
28,3,Mary Wilson,0.0,11.0,0.0,,,
28,3,Ray Lewis,0.0,11.0,0.0,,,
28,3,Sailor Brinkley-Cook,23.0,3.0,0.11616161616161616,,,
28,3,Sean Spicer,15.0,9.0,0.07575757575757576,,,
28,4,Ally Brooke,32.0,1.0,0.11347517730496454,,,
28,4,Hannah Brown,32.0,1.0,0.11347517730496454,,,
28,4,James Van Der Beek,28.0,6.0,0.09929078014184398,,,
28,4,Karamo Brown,28.0,6.0,0.09929078014184398,,,
28,4,Kate Flannery,26.0,8.0,0.09219858156028368,,,
28,4,Kel Mitchell,32.0,1.0,0.11347517730496454,,,
28,4,Lamar Odom,20.0,10.0,0.07092198581560284,,,
28,4,Lauren Alaina,32.0,1.0,0.11347517730496454,,,
28,4,Mary Wilson,0.0,11.0,0.0,,,
28,4,Ray Lewis,0.0,11.0,0.0,,,
28,4,Sailor Brinkley-Cook,31.0,5.0,0.1099290780141844,,,
28,4,Sean Spicer,21.0,9.0,0.07446808510638298,,,
28,5,Ally Brooke,27.0,1.0,0.12558139534883722,,,
28,5,Hannah Brown,25.0,4.0,0.11627906976744186,,,
28,5,James Van Der Beek,26.0,2.0,0.12093023255813953,,,
28,5,Karamo Brown,21.0,8.0,0.09767441860465116,,,
28,5,Kate Flannery,24.0,5.0,0.11162790697674418,,,
28,5,Kel Mitchell,26.0,2.0,0.12093023255813953,,,
28,5,Lamar Odom,0.0,10.0,0.0,,,
28,5,Lauren Alaina,23.0,7.0,0.10697674418604651,,,
28,5,Mary Wilson,0.0,10.0,0.0,,,
28,5,Ray Lewis,0.0,10.0,0.0,,,
28,5,Sailor Brinkley-Cook,24.0,5.0,0.11162790697674418,,,
28,5,Sean Spicer,19.0,9.0,0.08837209302325581,,,
28,6,Ally Brooke,25.0,6.0,0.10964912280701754,,,
28,6,Hannah Brown,24.0,8.0,0.10526315789473684,,,
28,6,James Van Der Beek,27.0,1.0,0.11842105263157894,,,
28,6,Karamo Brown,25.0,6.0,0.10964912280701754,,,
28,6,Kate Flannery,27.0,1.0,0.11842105263157894,,,
28,6,Kel Mitchell,26.0,4.0,0.11403508771929824,,,
28,6,Lamar Odom,0.0,10.0,0.0,,,
28,6,Lauren Alaina,26.0,4.0,0.11403508771929824,,,
28,6,Mary Wilson,0.0,10.0,0.0,,,
28,6,Ray Lewis,0.0,10.0,0.0,,,
28,6,Sailor Brinkley-Cook,27.0,1.0,0.11842105263157894,,,
28,6,Sean Spicer,21.0,9.0,0.09210526315789473,,,
28,7,Ally Brooke,27.0,1.0,0.13366336633663367,,,
28,7,Hannah Brown,26.0,4.0,0.12871287128712872,,,
28,7,James Van Der Beek,27.0,1.0,0.13366336633663367,,,
28,7,Karamo Brown,24.5,6.0,0.12128712871287128,,,
28,7,Kate Flannery,24.0,7.0,0.1188118811881188,,,
28,7,Kel Mitchell,25.5,5.0,0.12623762376237624,,,
28,7,Lamar Odom,0.0,9.0,0.0,,,
28,7,Lauren Alaina,27.0,1.0,0.13366336633663367,,,
28,7,Mary Wilson,0.0,9.0,0.0,,,
28,7,Ray Lewis,0.0,9.0,0.0,,,
28,7,Sailor Brinkley-Cook,0.0,9.0,0.0,,,
28,7,Sean Spicer,21.0,8.0,0.10396039603960396,,,
28,8,Ally Brooke,30.0,3.0,0.15544105882304174,,,
28,8,Hannah Brown,30.9998,2.0,0.160621391176751,,,
28,8,James Van Der Beek,31.9998,1.0,0.1658027598041857,,,
28,8,Karamo Brown,0.0,8.0,0.0,,,
28,8,Kate Flannery,25.9998,5.0,0.13471454803957736,,,
28,8,Kel Mitchell,29.9998,4.0,0.15544002254931627,,,
28,8,Lamar Odom,0.0,8.0,0.0,,,
28,8,Lauren Alaina,24.0,6.0,0.1243528470584334,,,
28,8,Mary Wilson,0.0,8.0,0.0,,,
28,8,Ray Lewis,0.0,8.0,0.0,,,
28,8,Sailor Brinkley-Cook,0.0,8.0,0.0,,,
28,8,Sean Spicer,20.0,7.0,0.1036273725486945,,,
28,9,Ally Brooke,40.0,1.0,0.19184652278177458,,,
28,9,Hannah Brown,35.5,4.0,0.17026378896882494,,,
28,9,James Van Der Beek,36.0,3.0,0.17266187050359713,,,
28,9,Karamo Brown,0.0,7.0,0.0,,,
28,9,Kate Flannery,0.0,7.0,0.0,,,
28,9,Kel Mitchell,37.0,2.0,0.1774580335731415,,,
28,9,Lamar Odom,0.0,7.0,0.0,,,
28,9,Lauren Alaina,35.0,5.0,0.16786570743405277,,,
28,9,Mary Wilson,0.0,7.0,0.0,,,
28,9,Ray Lewis,0.0,7.0,0.0,,,
28,9,Sailor Brinkley-Cook,0.0,7.0,0.0,,,
28,9,Sean Spicer,25.0,6.0,0.11990407673860912,,,
28,10,Ally Brooke,29.5,1.0,0.21454545454545454,,,
28,10,Hannah Brown,27.0,3.0,0.19636363636363635,,,
28,10,James Van Der Beek,25.5,5.0,0.18545454545454546,,,
28,10,Karamo Brown,0.0,6.0,0.0,,,
28,10,Kate Flannery,0.0,6.0,0.0,,,
28,10,Kel Mitchell,28.5,2.0,0.20727272727272728,,,
28,10,Lamar Odom,0.0,6.0,0.0,,,
28,10,Lauren Alaina,27.0,3.0,0.19636363636363635,,,
28,10,Mary Wilson,0.0,6.0,0.0,,,
28,10,Ray Lewis,0.0,6.0,0.0,,,
28,10,Sailor Brinkley-Cook,0.0,6.0,0.0,,,
28,10,Sean Spicer,0.0,6.0,0.0,,,
28,11,Ally Brooke,30.0,1.0,0.2564102564102564,,,
28,11,Hannah Brown,29.0,3.0,0.24786324786324787,,,
28,11,James Van Der Beek,0.0,5.0,0.0,,,
28,11,Karamo Brown,0.0,5.0,0.0,,,
28,11,Kate Flannery,0.0,5.0,0.0,,,
28,11,Kel Mitchell,29.5,2.0,0.25213675213675213,,,
28,11,Lamar Odom,0.0,5.0,0.0,,,
28,11,Lauren Alaina,28.5,4.0,0.24358974358974358,,,
28,11,Mary Wilson,0.0,5.0,0.0,,,
28,11,Ray Lewis,0.0,5.0,0.0,,,
28,11,Sailor Brinkley-Cook,0.0,5.0,0.0,,,
28,11,Sean Spicer,0.0,5.0,0.0,,,
29,1,AJ McLean,18.0,6.0,0.06923076923076923,,,
29,1,Anne Heche,18.0,6.0,0.06923076923076923,,,
29,1,Carole Baskin,11.0,15.0,0.04230769230769231,,,
29,1,Charles Oakley,12.0,14.0,0.046153846153846156,,,
29,1,Chrishell Stause,13.0,13.0,0.05,,,
29,1,Jeannie Mai,18.0,6.0,0.06923076923076923,,,
29,1,Jesse Metcalfe,18.0,6.0,0.06923076923076923,,,
29,1,Johnny Weir,18.0,6.0,0.06923076923076923,,,
29,1,Justina Machado,21.0,1.0,0.08076923076923077,,,
29,1,Kaitlyn Bristowe,20.0,3.0,0.07692307692307693,,,
29,1,Monica Aldama,19.0,5.0,0.07307692307692308,,,
29,1,Nelly,16.0,12.0,0.06153846153846154,,,
29,1,Nev Schulman,20.0,3.0,0.07692307692307693,,,
29,1,Skai Jackson,21.0,1.0,0.08076923076923077,,,
29,1,Veron Davis,17.0,11.0,0.06538461538461539,,,
29,2,AJ McLean,19.0,5.0,0.0695970695970696,,,
29,2,Anne Heche,18.0,6.0,0.06593406593406594,,,
29,2,Carole Baskin,16.0,12.0,0.05860805860805861,,,
29,2,Charles Oakley,15.0,14.0,0.054945054945054944,,,
29,2,Chrishell Stause,18.0,6.0,0.06593406593406594,,,
29,2,Jeannie Mai,18.0,6.0,0.06593406593406594,,,
29,2,Jesse Metcalfe,20.0,4.0,0.07326007326007326,,,
29,2,Johnny Weir,18.0,6.0,0.06593406593406594,,,
29,2,Justina Machado,21.0,2.0,0.07692307692307693,,,
29,2,Kaitlyn Bristowe,22.0,1.0,0.08058608058608059,,,
29,2,Monica Aldama,16.0,12.0,0.05860805860805861,,,
29,2,Nelly,18.0,6.0,0.06593406593406594,,,
29,2,Nev Schulman,21.0,2.0,0.07692307692307693,,,
29,2,Skai Jackson,15.0,14.0,0.054945054945054944,,,
29,2,Veron Davis,18.0,6.0,0.06593406593406594,,,
29,3,AJ McLean,21.0,7.0,0.07473309608540925,,,
29,3,Anne Heche,15.0,13.0,0.05338078291814947,,,
29,3,Carole Baskin,12.0,14.0,0.042704626334519574,,,
29,3,Charles Oakley,0.0,15.0,0.0,,,
29,3,Chrishell Stause,22.0,4.0,0.07829181494661921,,,
29,3,Jeannie Mai,22.0,4.0,0.07829181494661921,,,
29,3,Jesse Metcalfe,20.0,9.0,0.0711743772241993,,,
29,3,Johnny Weir,24.0,1.0,0.08540925266903915,,,
29,3,Justina Machado,19.0,10.0,0.06761565836298933,,,
29,3,Kaitlyn Bristowe,23.0,3.0,0.08185053380782918,,,
29,3,Monica Aldama,21.0,7.0,0.07473309608540925,,,
29,3,Nelly,18.0,11.0,0.06405693950177936,,,
29,3,Nev Schulman,24.0,1.0,0.08540925266903915,,,
29,3,Skai Jackson,18.0,11.0,0.06405693950177936,,,
29,3,Veron Davis,22.0,4.0,0.07829181494661921,,,
29,4,AJ McLean,24.0,3.0,0.07973421926910298,,,
29,4,Anne Heche,21.0,10.0,0.06976744186046512,,,
29,4,Carole Baskin,0.0,14.0,0.0,,,
29,4,Charles Oakley,0.0,14.0,0.0,,,
29,4,Chrishell Stause,22.0,8.0,0.07308970099667775,,,
29,4,Jeannie Mai,21.0,10.0,0.06976744186046512,,,
29,4,Jesse Metcalfe,21.0,10.0,0.06976744186046512,,,
29,4,Johnny Weir,24.0,3.0,0.07973421926910298,,,
29,4,Justina Machado,24.0,3.0,0.07973421926910298,,,
29,4,Kaitlyn Bristowe,25.0,2.0,0.08305647840531562,,,
29,4,Monica Aldama,24.0,3.0,0.07973421926910298,,,
29,4,Nelly,21.0,10.0,0.06976744186046512,,,
29,4,Nev Schulman,24.0,3.0,0.07973421926910298,,,
29,4,Skai Jackson,28.0,1.0,0.09302325581395349,,,
29,4,Veron Davis,22.0,8.0,0.07308970099667775,,,
29,5,AJ McLean,24.0,5.0,0.08362369337979095,,,
29,5,Anne Heche,0.0,13.0,0.0,,,
29,5,Carole Baskin,0.0,13.0,0.0,,,
29,5,Charles Oakley,0.0,13.0,0.0,,,
29,5,Chrishell Stause,19.0,11.0,0.06620209059233449,,,
29,5,Jeannie Mai,24.0,5.0,0.08362369337979095,,,
29,5,Jesse Metcalfe,19.0,11.0,0.06620209059233449,,,
29,5,Johnny Weir,29.0,1.0,0.10104529616724739,,,
29,5,Justina Machado,24.0,5.0,0.08362369337979095,,,
29,5,Kaitlyn Bristowe,27.0,2.0,0.09407665505226481,,,
29,5,Monica Aldama,26.0,3.0,0.09059233449477352,,,
29,5,Nelly,24.0,5.0,0.08362369337979095,,,
29,5,Nev Schulman,26.0,3.0,0.09059233449477352,,,
29,5,Skai Jackson,24.0,5.0,0.08362369337979095,,,
29,5,Veron Davis,21.0,10.0,0.07317073170731707,,,
29,6,AJ McLean,27.0,1.0,0.10074626865671642,,,
29,6,Anne Heche,0.0,12.0,0.0,,,
29,6,Carole Baskin,0.0,12.0,0.0,,,
29,6,Charles Oakley,0.0,12.0,0.0,,,
29,6,Chrishell Stause,24.0,7.0,0.08955223880597014,,,
29,6,Jeannie Mai,25.0,6.0,0.09328358208955224,,,
29,6,Jesse Metcalfe,0.0,12.0,0.0,,,
29,6,Johnny Weir,22.0,9.0,0.08208955223880597,,,
29,6,Justina Machado,27.0,1.0,0.10074626865671642,,,
29,6,Kaitlyn Bristowe,27.0,1.0,0.10074626865671642,,,
29,6,Monica Aldama,27.0,1.0,0.10074626865671642,,,
29,6,Nelly,24.0,7.0,0.08955223880597014,,,
29,6,Nev Schulman,26.0,5.0,0.09701492537313433,,,
29,6,Skai Jackson,18.0,11.0,0.06716417910447761,,,
29,6,Veron Davis,21.0,10.0,0.07835820895522388,,,
29,7,AJ McLean,26.0,5.0,0.1,,,
29,7,Anne Heche,0.0,11.0,0.0,,,
29,7,Carole Baskin,0.0,11.0,0.0,,,
29,7,Charles Oakley,0.0,11.0,0.0,,,
29,7,Chrishell Stause,26.0,5.0,0.1,,,
29,7,Jeannie Mai,25.0,8.0,0.09615384615384616,,,
29,7,Jesse Metcalfe,0.0,11.0,0.0,,,
29,7,Johnny Weir,27.0,2.0,0.10384615384615385,,,
29,7,Justina Machado,26.0,5.0,0.1,,,
29,7,Kaitlyn Bristowe,24.0,9.0,0.09230769230769231,,,
29,7,Monica Aldama,22.0,10.0,0.08461538461538462,,,
29,7,Nelly,27.0,2.0,0.10384615384615385,,,
29,7,Nev Schulman,30.0,1.0,0.11538461538461539,,,
29,7,Skai Jackson,27.0,2.0,0.10384615384615385,,,
29,7,Veron Davis,0.0,11.0,0.0,,,
29,8,AJ McLean,27.0,5.0,0.12162184076007344,,,
29,8,Anne Heche,0.0,9.0,0.0,,,
29,8,Carole Baskin,0.0,9.0,0.0,,,
29,8,Charles Oakley,0.0,9.0,0.0,,,
29,8,Chrishell Stause,27.0,5.0,0.12162184076007344,,,
29,8,Jeannie Mai,0.0,9.0,0.0,,,
29,8,Jesse Metcalfe,0.0,9.0,0.0,,,
29,8,Johnny Weir,30.0,1.0,0.13513537862230382,,,
29,8,Justina Machado,28.9998,3.0,0.13062996509903624,,,
29,8,Kaitlyn Bristowe,28.0,4.0,0.1261263533808169,,,
29,8,Monica Aldama,0.0,9.0,0.0,,,
29,8,Nelly,24.0,8.0,0.10810830289784307,,,
29,8,Nev Schulman,30.0,1.0,0.13513537862230382,,,
29,8,Skai Jackson,26.9998,7.0,0.1216209398575493,,,
29,8,Veron Davis,0.0,9.0,0.0,,,
29,9,AJ McLean,24.9998,6.0,0.12953317941214265,,,
29,9,Anne Heche,0.0,8.0,0.0,,,
29,9,Carole Baskin,0.0,8.0,0.0,,,
29,9,Charles Oakley,0.0,8.0,0.0,,,
29,9,Chrishell Stause,0.0,8.0,0.0,,,
29,9,Jeannie Mai,0.0,8.0,0.0,,,
29,9,Jesse Metcalfe,0.0,8.0,0.0,,,
29,9,Johnny Weir,30.0,1.0,0.15544105882304174,,,
29,9,Justina Machado,25.9998,5.0,0.13471454803957736,,,
29,9,Kaitlyn Bristowe,30.0,1.0,0.15544105882304174,,,
29,9,Monica Aldama,0.0,8.0,0.0,,,
29,9,Nelly,24.0,7.0,0.1243528470584334,,,
29,9,Nev Schulman,28.9998,3.0,0.15025865392188154,,,
29,9,Skai Jackson,28.9998,3.0,0.15025865392188154,,,
29,9,Veron Davis,0.0,8.0,0.0,,,
29,10,AJ McLean,0.0,7.0,0.0,,,
29,10,Anne Heche,0.0,7.0,0.0,,,
29,10,Carole Baskin,0.0,7.0,0.0,,,
29,10,Charles Oakley,0.0,7.0,0.0,,,
29,10,Chrishell Stause,0.0,7.0,0.0,,,
29,10,Jeannie Mai,0.0,7.0,0.0,,,
29,10,Jesse Metcalfe,0.0,7.0,0.0,,,
29,10,Johnny Weir,28.5,4.0,0.16379310344827586,,,
29,10,Justina Machado,29.0,3.0,0.16666666666666666,,,
29,10,Kaitlyn Bristowe,30.0,1.0,0.1724137931034483,,,
29,10,Monica Aldama,0.0,7.0,0.0,,,
29,10,Nelly,28.0,6.0,0.16091954022988506,,,
29,10,Nev Schulman,30.0,1.0,0.1724137931034483,,,
29,10,Skai Jackson,28.5,4.0,0.16379310344827586,,,
29,10,Veron Davis,0.0,7.0,0.0,,,
29,11,AJ McLean,0.0,5.0,0.0,,,
29,11,Anne Heche,0.0,5.0,0.0,,,
29,11,Carole Baskin,0.0,5.0,0.0,,,
29,11,Charles Oakley,0.0,5.0,0.0,,,
29,11,Chrishell Stause,0.0,5.0,0.0,,,
29,11,Jeannie Mai,0.0,5.0,0.0,,,
29,11,Jesse Metcalfe,0.0,5.0,0.0,,,
29,11,Johnny Weir,0.0,5.0,0.0,,,
29,11,Justina Machado,30.0,1.0,0.25316455696202533,,,
29,11,Kaitlyn Bristowe,30.0,1.0,0.25316455696202533,,,
29,11,Monica Aldama,0.0,5.0,0.0,,,
29,11,Nelly,28.5,4.0,0.24050632911392406,,,
29,11,Nev Schulman,30.0,1.0,0.25316455696202533,,,
29,11,Skai Jackson,0.0,5.0,0.0,,,
29,11,Veron Davis,0.0,5.0,0.0,,,
30,1,Amanda Kloots,28.0,2.0,0.07650273224043716,,,
30,1,Brian Austin Green,24.0,9.0,0.06557377049180328,,,
30,1,Christine Chiu,25.0,7.0,0.06830601092896176,,,
30,1,Cody Rigsby,24.0,9.0,0.06557377049180328,,,
30,1,Iman Shumpert,21.0,14.0,0.05737704918032787,,,
30,1,Jimmie Allen,22.0,13.0,0.060109289617486336,,,
30,1,JoJo Siwa,29.0,1.0,0.07923497267759563,,,
30,1,Kenya Moore,26.0,5.0,0.07103825136612021,,,
30,1,Martin Kove,13.0,15.0,0.03551912568306011,,,
30,1,Matt James,24.0,9.0,0.06557377049180328,,,
30,1,Melanie C,27.0,4.0,0.07377049180327869,,,
30,1,Melora Hardin,26.0,5.0,0.07103825136612021,,,
30,1,"Mike ""The Miz"" Mizanin",24.0,9.0,0.06557377049180328,,,
30,1,Olivia Jade,25.0,7.0,0.06830601092896176,,,
30,1,Suni Lee,28.0,2.0,0.07650273224043716,,,
30,2,Amanda Kloots,32.0,1.0,0.08311688311688312,,,
30,2,Brian Austin Green,23.0,13.0,0.05974025974025974,,,
30,2,Christine Chiu,24.0,10.0,0.06233766233766234,,,
30,2,Cody Rigsby,24.0,10.0,0.06233766233766234,,,
30,2,Iman Shumpert,25.0,9.0,0.06493506493506493,,,
30,2,Jimmie Allen,27.0,5.0,0.07012987012987013,,,
30,2,JoJo Siwa,31.0,2.0,0.08051948051948052,,,
30,2,Kenya Moore,24.0,10.0,0.06233766233766234,,,
30,2,Martin Kove,15.0,15.0,0.03896103896103896,,,
30,2,Matt James,22.0,14.0,0.05714285714285714,,,
30,2,Melanie C,30.0,3.0,0.07792207792207792,,,
30,2,Melora Hardin,27.0,5.0,0.07012987012987013,,,
30,2,"Mike ""The Miz"" Mizanin",26.0,8.0,0.06753246753246753,,,
30,2,Olivia Jade,27.0,5.0,0.07012987012987013,,,
30,2,Suni Lee,28.0,4.0,0.07272727272727272,,,
30,3,Amanda Kloots,24.0,1.0,0.08053691275167785,,,
30,3,Brian Austin Green,19.0,12.0,0.06375838926174497,,,
30,3,Christine Chiu,21.0,7.0,0.07046979865771812,,,
30,3,Cody Rigsby,18.0,14.0,0.06040268456375839,,,
30,3,Iman Shumpert,19.0,12.0,0.06375838926174497,,,
30,3,Jimmie Allen,20.0,10.0,0.06711409395973154,,,
