celebrity_name,total_score,is_eliminated,vote_mean,vote_std,vote_ci_lower,vote_ci_upper,certainty,season,week
Olivia Jade,36.0,False,0.09322056204447168,0.0004102369045840169,0.0924550265072924,0.09395106012834968,0.9955992873719394,30,5
Suni Lee,36.0,False,0.09317738737067675,0.00037878034816917015,0.09248988851782639,0.09391821122017789,0.9959348468672736,30,5
Amanda Kloots,38.0,False,0.1043023085505877,0.0003418295390787423,0.10366211236876323,0.10498810116854974,0.9967227039954446,30,6
Cody Rigsby,36.0,False,0.09866453608847144,0.00033537682369471754,0.0980791666127271,0.0993530660071892,0.9966008371701663,30,6
Iman Shumpert,40.0,False,0.110127239549109,0.00032834241898517497,0.10951113494881135,0.11081786987435728,0.9970185176680221,30,6
Jimmie Allen,38.0,False,0.10421435756236892,0.0003718626911389539,0.10351182113296098,0.10490805645587245,0.9964317518254008,30,6
JoJo Siwa,40.0,False,0.1101433764511367,0.0003253824523043094,0.10954487905103323,0.11078775123988376,0.997045828239625,30,6
Kenya Moore,32.0,True,0.08843040513570456,0.0002683601089141571,0.08783606871416731,0.08897598298457128,0.9969652959465432,30,6
Melora Hardin,34.0,False,0.09340924072841181,0.00026736647675344824,0.09287775509950137,0.09398473182661385,0.9971376870781894,30,6
"Mike ""The Miz"" Mizanin",34.0,False,0.09341970219641826,0.00025846371497945504,0.09289845959714511,0.09389732354740558,0.9972333061559538,30,6
Olivia Jade,36.0,False,0.09862748662661486,0.00032619344005353496,0.09798401135889118,0.09928790756596309,0.9966926720814813,30,6
Suni Lee,36.0,False,0.0986613471111767,0.00033955112335306935,0.09804083836409906,0.09931455755960211,0.99655841792865,30,6
Amanda Kloots,34.0,False,0.10381340675005404,0.00040364857356472647,0.10304341594679808,0.10461686009822192,0.9961117876177923,30,7
Cody Rigsby,36.0,False,0.10970995825876349,0.00039145104023364987,0.10903623137993766,0.11054532453802596,0.9964319461382861,30,7
Iman Shumpert,34.0,False,0.10383008497979555,0.00043121390738313836,0.10296303992101524,0.10461161039108055,0.9958469271457588,30,7
Jimmie Allen,38.0,False,0.11595985398024425,0.00044394495677717923,0.11521847647529172,0.11680794654649065,0.9961715633338689,30,7
JoJo Siwa,39.0,False,0.1192904927988955,0.0004658946461820525,0.11835513947261919,0.12012910222759046,0.9960944528331568,30,7
Melora Hardin,38.0,False,0.11587160779910503,0.0004694687486122365,0.11487556343614888,0.11677387968359317,0.995948371153819,30,7
"Mike ""The Miz"" Mizanin",32.0,True,0.09828563119659978,0.0003997739592826248,0.0975573553397244,0.09897467909204254,0.9959325289524472,30,7
Olivia Jade,42.0,False,0.12941354881113806,0.0004726220887305325,0.12864562547824127,0.1304311762520327,0.9963479705713019,30,7
Suni Lee,34.0,False,0.10382541542540416,0.00043059806730669095,0.1030264969788019,0.10465115469858563,0.9958526718574406,30,7
Amanda Kloots,42.0,False,0.13638501117398852,0.0005733265868505448,0.13528032294715903,0.1374828210007483,0.9957962639595407,30,8
Cody Rigsby,38.0,False,0.12286018707194105,0.0005611545410588957,0.1217073174219056,0.12378593482867664,0.995432576211769,30,8
Iman Shumpert,35.0,False,0.11364466051068611,0.0005120884543605598,0.11262826911292907,0.11459615323257206,0.995493950599532,30,8
Jimmie Allen,32.0,True,0.10507701044001509,0.0004280831156202621,0.10423792749321399,0.10590202296809133,0.9959260059471844,30,8
JoJo Siwa,41.0,False,0.13275268201360227,0.0005743123880566851,0.1315510415807788,0.13385624281694644,0.9956738170608271,30,8
Melora Hardin,42.0,False,0.13631505564714946,0.0006282976767264029,0.13507222392603077,0.1374358992039525,0.9953908416517634,30,8
Olivia Jade,36.0,True,0.11663478152815777,0.00048027658750558224,0.11574098659893232,0.117555186729864,0.9958822181409956,30,8
Suni Lee,42.0,False,0.13633061161445964,0.0005780473414429725,0.13533878615900727,0.1375279126402445,0.9957599593033611,30,8
Amanda Kloots,39.5,False,0.1747821450778877,0.0003321812248637579,0.17420974323028704,0.1754429119302181,0.9980994556124956,30,9
Cody Rigsby,35.5,False,0.15721416057124524,0.00032529582181412383,0.15665348609291518,0.15785451573585116,0.9979308745431573,30,9
Iman Shumpert,37.5,False,0.16576932354186438,0.000319019206615664,0.16517376298844666,0.1663345906682261,0.9980755232645013,30,9
JoJo Siwa,40.0,False,0.1771461406964438,0.0003560551765368921,0.17653899288493913,0.17788821961275186,0.9979900483570397,30,9
Melora Hardin,36.0,True,0.15922346669197973,0.00032482021309256613,0.1586214937538168,0.15982763358829594,0.9979599727361738,30,9
Suni Lee,37.5,True,0.16586476342057918,0.0003051087967156666,0.16528949065766987,0.1664109040305143,0.9981604965972066,30,9
Amanda Kloots,39.0,True,0.24837868252775266,0.0002257228359299221,0.24796389173760774,0.24883834517294198,0.9990912149398945,30,10
Cody Rigsby,38.0,False,0.24209200889222474,0.00021043891298418402,0.24169042919403713,0.2425365349658933,0.9991307482062414,30,10
Iman Shumpert,40.0,False,0.2547991863959033,0.00020133690321146302,0.25443702114097566,0.25516074014903123,0.999209821247629,30,10
JoJo Siwa,40.0,False,0.2547301221841187,0.00021106256582382058,0.25426361079442367,0.2550992190760688,0.9991714267475942,30,10
Charli D'Amelio,32.0,False,0.08642871091433404,0.0007458506885721787,0.08505954658364158,0.08787084269364448,0.9913703365388448,31,1
Cheryl Ladd,21.0,False,0.054479203832903667,0.0004897467101401042,0.0535901553147505,0.05528752922180323,0.9910103915680883,31,1
Daniel Durant,27.0,False,0.07010140965512887,0.0005618544860659887,0.06908404972643545,0.07134349000764388,0.9919851185756451,31,1
Gabby Windey,28.0,False,0.07309100850622967,0.0006583734082247671,0.07190551083006026,0.07417463449761305,0.9909924158705697,31,1
Heidi D'Amelio,24.0,False,0.06179774785780551,0.0005685623953436857,0.060649407263419816,0.06282857532161303,0.9907996259564034,31,1
Jason Lewis,18.0,True,0.048083133308890316,0.00042310540528335913,0.04725439692828874,0.048843540534150964,0.991200544220667,31,1
Jessie James Decker,20.0,False,0.052248539593226354,0.00047230131427163145,0.05129698013243155,0.05322487352896982,0.990960487739013,31,1
Jordin Sparks,26.0,False,0.06717549000798849,0.0005473464033864194,0.06621272812223081,0.06823451078934797,0.9918519923960163,31,1
Joseph Baena,23.0,False,0.05925529772678706,0.0005182491243555288,0.05839505498680089,0.06027557257185962,0.9912539613462907,31,1
Sam Champion,20.0,False,0.05227932333950562,0.00047490678703649786,0.051331523171865956,0.05309979003329573,0.990915972956413,31,1
Selma Blair,28.0,False,0.07295184912907014,0.0006057651773735278,0.07163018376159656,0.0740367917158223,0.9916963698027479,31,1
Shangela,28.0,False,0.07304935328622655,0.000577571308534211,0.07207014536536836,0.07434023364989012,0.9920934096942496,31,1
Teresa Giudice,20.0,False,0.05230519456022667,0.0005138182125225328,0.0512557300117488,0.053208026305504634,0.9901765356798186,31,1
Trevor Donovan,21.0,False,0.05453709560640254,0.000466017352621706,0.05368971600999908,0.05532482772067284,0.9914550390437917,31,1
Vinny Guadagnino,17.0,False,0.04608586398092496,0.00042816625463788386,0.04529125883792612,0.04692378838847966,0.9907093798910854,31,1
Wayne Brady,29.0,False,0.07613077869434959,0.0006391778422362331,0.07504918350965027,0.07743286712848103,0.9916042124722984,31,1
Charli D'Amelio,32.0,False,0.07816947628690986,0.0004077123725499777,0.07744660450275405,0.07901756028018203,0.9947842509389019,31,2
Cheryl Ladd,21.0,False,0.052357736460521984,0.00029997949809073334,0.051779676716371265,0.052990520477032246,0.9942705793189337,31,2
Daniel Durant,29.0,False,0.07000654384387675,0.00039984898328580115,0.0693323491397779,0.07083208715045525,0.9942884056070884,31,2
Gabby Windey,32.0,False,0.0781319166683918,0.0004411059128821474,0.07726422147367946,0.07884751889138135,0.994354344143965,31,2
Heidi D'Amelio,28.0,False,0.06752268837075656,0.000409749786784559,0.06671614665493887,0.06834684663008489,0.9939316724989579,31,2
Jessie James Decker,25.0,False,0.06052903811013807,0.0003386041244950625,0.05985558865169752,0.06114125045307044,0.9944059225940624,31,2
Jordin Sparks,27.0,False,0.06508604038055682,0.0003446064854430407,0.06441424592273165,0.06570022621418169,0.9947053702540801,31,2
Joseph Baena,24.0,False,0.05837140816474135,0.0003320971128621816,0.05764847545729441,0.05890145611316776,0.9943106201597037,31,2
Sam Champion,26.0,False,0.06277917724472276,0.0003761281620967128,0.062221956840199315,0.06351997362820809,0.9940087115090644,31,2
Selma Blair,28.0,False,0.06747226953029926,0.0003600643783567812,0.06671245006731838,0.06809448993351772,0.9946635205712906,31,2
Shangela,28.0,False,0.06753312179500424,0.0003727053907022987,0.06678844481874763,0.06818388156551651,0.9944811467203657,31,2
Teresa Giudice,23.0,True,0.05626715442203565,0.0003341598501967137,0.05562880903447301,0.056882891775195066,0.9940611915845197,31,2
Trevor Donovan,30.0,False,0.07259665314183797,0.00043131196234212356,0.07166995711778099,0.07344098477050294,0.994058789989954,31,2
Vinny Guadagnino,27.0,False,0.06508910354666832,0.0003426590843728419,0.06456910843143439,0.06576055416458929,0.9947355384280695,31,2
Wayne Brady,32.0,False,0.0780876720335385,0.00042211841880457595,0.07725198129538716,0.07888516768899333,0.9945943014074836,31,2
Charli D'Amelio,33.0,False,0.08212893356364928,0.0004965605139955536,0.08117330448243712,0.08309792170046068,0.9939538906393967,31,3
Cheryl Ladd,24.0,True,0.060126215602193264,0.00032466865993375073,0.05956716440554435,0.06077041824539247,0.994600214620494,31,3
Daniel Durant,31.0,False,0.07664946615357372,0.00041374049150964695,0.07581761068151632,0.07746576267452308,0.9946021738666688,31,3
Gabby Windey,33.0,False,0.08216164289133703,0.0003780526456530502,0.08149439072618622,0.0830025376612056,0.995398672271524,31,3
Heidi D'Amelio,32.0,False,0.07934809503162522,0.00042635780014284736,0.07853174069163484,0.08009116254676937,0.9946267418269724,31,3
Jessie James Decker,26.0,False,0.0643784115594276,0.000379811720884529,0.06365928360964039,0.06508526824709776,0.9941003247566317,31,3
Jordin Sparks,29.0,False,0.07153964167363001,0.00035923029662003207,0.07089558308751466,0.0723144325193095,0.9949785840658963,31,3
Joseph Baena,29.0,False,0.07154244659645573,0.00039645785007537355,0.0708058219134457,0.0722046209098975,0.9944584247682827,31,3
Sam Champion,25.0,False,0.0622639199962343,0.000347939031341025,0.06154333935342786,0.0628680029944089,0.9944118675572937,31,3
Selma Blair,28.0,False,0.06902192543689557,0.0003456374147596026,0.06838730169741976,0.06971137934925026,0.9949923533345124,31,3
Shangela,30.0,False,0.07400318707502658,0.00039020797421135563,0.07332747179464118,0.074747911208619,0.9947271463617404,31,3
Trevor Donovan,27.0,False,0.06670774426701595,0.0004009296905764118,0.06588358297101812,0.06744723812381466,0.9939897579361763,31,3
Vinny Guadagnino,23.0,False,0.05801329213262484,0.0003446202052180384,0.05732893704928754,0.05863304785343531,0.9940596337054929,31,3
Wayne Brady,33.0,False,0.08211507802031086,0.0004534830756108358,0.08126375993429412,0.08299913223125051,0.9944774688578063,31,3
Charli D'Amelio,36.0,False,0.08812710097213726,0.00046805881415762563,0.0870411135531518,0.08889570929816255,0.9946888209302879,31,4
Daniel Durant,29.0,False,0.07051910146461081,0.00037925743784908607,0.06972871408916897,0.07110753293631508,0.9946219190265858,31,4
Gabby Windey,36.0,False,0.08803715435839407,0.00048599608335289114,0.08710247186956448,0.08905899559223728,0.9944796479748262,31,4
Heidi D'Amelio,34.0,False,0.08273769145770853,0.0004073821027840707,0.08194089239478927,0.08340137603666738,0.9950762210595119,31,4
Jessie James Decker,31.0,False,0.07519103307092129,0.00041837266957714175,0.07440696549486599,0.07600625731074172,0.9944358701764009,31,4
Jordin Sparks,34.0,False,0.08268654883454879,0.0004534166028930954,0.08188464287363068,0.08349912888758601,0.9945164405905929,31,4
Joseph Baena,28.0,False,0.06830065651517397,0.00036108465074622683,0.06749404051671408,0.06896010634223225,0.9947133062964628,31,4
Sam Champion,25.0,True,0.06218218790855988,0.00036791435434385775,0.06139454017814765,0.06286498635923357,0.9940832838676426,31,4
Selma Blair,32.0,False,0.077538827721476,0.00040148871058739267,0.076755890374845,0.07839252685527781,0.9948220946539253,31,4
Shangela,32.0,False,0.07764887655485024,0.0004134723763169256,0.07681067772121548,0.07836463586135949,0.9946751016284846,31,4
Trevor Donovan,28.0,False,0.06839541037821345,0.0003274166799803642,0.06776840416212496,0.0690303229607905,0.9952128852189085,31,4
Vinny Guadagnino,29.0,False,0.07053054611480905,0.00037000011513684184,0.0697482356133902,0.07114485486192977,0.9947540443748364,31,4
Wayne Brady,36.0,False,0.0881048646485966,0.0005045256177481535,0.08698715278193779,0.08905455838518539,0.9942735781984293,31,4
Charli D'Amelio,42.0,False,0.09396302763594466,0.00035723540687509976,0.0932318070707865,0.09463452004228826,0.9961981279673193,31,5
Daniel Durant,33.5,False,0.07490575931553493,0.0003342258373607245,0.07424640851111602,0.07555838273217944,0.9955380488708108,31,5
Gabby Windey,41.0,False,0.09147422645049941,0.0003267722767141003,0.0908898228741686,0.09212399452343979,0.9964277120518649,31,5
Heidi D'Amelio,39.0,False,0.08669434979714012,0.0003751976570612264,0.08596227992791411,0.08735234921332638,0.9956721786605567,31,5
Jessie James Decker,36.0,False,0.0800797119506575,0.000327687061378928,0.07947922636041457,0.08071432906439759,0.99590798900999,31,5
Jordin Sparks,35.5,False,0.07893297210057394,0.00034760623382145534,0.07833092964345788,0.07965803289711262,0.995596184654259,31,5
Joseph Baena,35.0,True,0.07792017199565633,0.0003375606195961494,0.077331409158534,0.07859086741083661,0.9956678660871672,31,5
Selma Blair,40.0,True,0.08904420148712282,0.00036940206363969167,0.08839668099308254,0.08998070632634539,0.9958514753631306,31,5
Shangela,38.5,False,0.08551561115200101,0.0003616480531866407,0.08480728430693386,0.08626932150198947,0.9957709703723707,31,5
Trevor Donovan,36.0,False,0.08002247975724536,0.00033576967382060877,0.07939210495095929,0.08056529380676891,0.9958040581241772,31,5
Vinny Guadagnino,31.0,False,0.07000933915335458,0.00030052708881162643,0.06948095752428692,0.07055307464561185,0.9957073285872142,31,5
Wayne Brady,41.0,False,0.0914381492042693,0.00038139128792851054,0.0907303585441363,0.09217566002941202,0.9958289697325731,31,5
Charli D'Amelio,40.0,False,0.11681929453620171,0.0004222063949890939,0.11596328334302185,0.1177020181150286,0.9963858162586468,31,6
Daniel Durant,34.0,False,0.09812631227710363,0.00040725626223686324,0.0973244091198028,0.09886245835187166,0.9958496732141855,31,6
Gabby Windey,37.0,False,0.10706227234051034,0.00047559144459642004,0.10611410165877762,0.10797641924095792,0.995557805432302,31,6
Heidi D'Amelio,36.0,False,0.10403150428351918,0.0004279008263230868,0.10298732851833967,0.10481542928015056,0.9958868149675417,31,6
Jessie James Decker,32.0,True,0.09266950742547359,0.0003732120531172238,0.09211239757071102,0.0934359692286345,0.9959726552618469,31,6
Jordin Sparks,34.0,False,0.09822470702719337,0.00036601731985906946,0.09754265694991521,0.09892515792478426,0.9962736735905179,31,6
Shangela,36.0,False,0.10402474787345203,0.000433872387058646,0.10316335638353916,0.1047121907543105,0.9958291426229992,31,6
Trevor Donovan,34.0,False,0.0981679543689809,0.00040565792813413397,0.09733504432736313,0.09885418898207983,0.9958677153787946,31,6
Vinny Guadagnino,28.0,False,0.08256875876063838,0.0003377999602552942,0.08190978297494242,0.08320430202803887,0.9959088647410269,31,6
Wayne Brady,34.0,False,0.09830494110692695,0.0003795179321444228,0.09751775535714921,0.09899528291164203,0.9961393809113662,31,6
Charli D'Amelio,39.0,False,0.11996074836467793,0.0003256669425273478,0.11933984382578626,0.12051843685885244,0.9972852208162513,31,7
Daniel Durant,36.5,False,0.11191621897234169,0.00032747948078419646,0.11126431604806643,0.11251537334552486,0.9970738872007003,31,7
Gabby Windey,35.5,False,0.10889217804719874,0.0003347029677492748,0.10829375533294251,0.10947007880276438,0.9969262900811462,31,7
Heidi D'Amelio,35.0,False,0.10735937070034267,0.0003415382448763604,0.10673813204155815,0.10800258841811175,0.9968187383863338,31,7
Jordin Sparks,34.5,True,0.10586946290450353,0.00029138372056684527,0.10527224862824203,0.10635186519075304,0.9972477075771162,31,7
Shangela,36.5,False,0.111913093758434,0.00027598076276508406,0.11142547575186794,0.11240577117180017,0.9975339725362182,31,7
Trevor Donovan,39.0,False,0.1199176340130777,0.00036845264357259123,0.11920739838056471,0.12068290284577299,0.9969274523584045,31,7
Vinny Guadagnino,31.5,False,0.09747782583369861,0.00028031723795458765,0.09693918897629665,0.09813936224525917,0.99712429739218,31,7
Wayne Brady,38.0,False,0.11669346740572518,0.00033177488567278984,0.11602268209284676,0.11735935563342723,0.9971568683916191,31,7
Charli D'Amelio,45.0,False,0.14352784604031218,0.0007819821603168677,0.1420019186348556,0.1451200024710514,0.9945517042031187,31,8
Daniel Durant,39.0,False,0.12326571487952508,0.000825810534045701,0.1217534645979946,0.12463733600719408,0.9933005658965851,31,8
Gabby Windey,40.0,False,0.12646095778648836,0.0007500133084710998,0.12503327251536617,0.1278825321405427,0.9940692105959106,31,8
Heidi D'Amelio,35.0,True,0.11140966390148704,0.0005982136163669977,0.11031347186788726,0.11238064764203697,0.9946305051517258,31,8
Shangela,42.0,False,0.13304789774845735,0.0007174771484563177,0.13164196059550506,0.1345419524758415,0.9946073770379086,31,8
Trevor Donovan,39.0,False,0.12316858856701775,0.0007097930975896622,0.12192726563090303,0.12438196416469519,0.9942372230952095,31,8
Vinny Guadagnino,29.0,True,0.09555954211869624,0.0006625693408834156,0.09415213801896523,0.09685658583022261,0.9930664240724341,31,8
Wayne Brady,45.0,False,0.14355978895801588,0.0007942258026220014,0.14214848088252413,0.145187969857428,0.9944676304668135,31,8
Charli D'Amelio,40.0,False,0.18203861787916928,0.0005793704038243114,0.18087041128917802,0.18303014428528513,0.9968173214531387,31,9
Daniel Durant,34.5,True,0.15675326348154678,0.0004700669086733212,0.15565744329569642,0.1575519605147977,0.9970012304800999,31,9
Gabby Windey,40.0,False,0.18210859118690664,0.0005975820324718997,0.18097916073716228,0.18307052460143677,0.9967185401381828,31,9
Shangela,36.5,False,0.16543074379097622,0.0004990439432127042,0.16446997875953795,0.16647143609888207,0.9969833663817456,31,9
Trevor Donovan,32.5,True,0.14838744783014624,0.0005572936004592385,0.14718809358544144,0.14934623969884164,0.9962443346212333,31,9
Wayne Brady,36.5,False,0.16528133583125493,0.0005462159679577081,0.16434864242432767,0.16640694828623548,0.9966952350353983,31,9
Charli D'Amelio,40.0,False,0.25640615763144975,0.0002736493723304992,0.25590403804567985,0.256896925573785,0.9989327503876727,31,10
Gabby Windey,40.0,False,0.2564064401439652,0.00027955220275112586,0.25592032647348034,0.2569746622197559,0.9989097301823068,31,10
Shangela,38.0,True,0.2435829785456918,0.0002723175481579102,0.24310800858998674,0.24410113138218434,0.9988820337538207,31,10
Wayne Brady,38.0,False,0.24360442367889298,0.0003016086756037774,0.24297794339389286,0.24414732622936827,0.9987618916313221,31,10
Adrian Peterson,18.0,False,0.07666561995173908,0.0008344915710910809,0.07503203400905156,0.07820003057331923,0.9891151787252697,32,1
Alyson Hannigan,13.0,False,0.05661198213242719,0.0006093421945464945,0.05553257385743864,0.057853418799757354,0.9892365154584922,32,1
Ariana Madix,21.0,False,0.09189444116065344,0.0008962714337652201,0.09029044682431048,0.09354331720958209,0.9902467285023441,32,1
Barry Williams,16.0,False,0.06789022324808378,0.0006719661311454773,0.06655095160101371,0.06921463310174454,0.9901021664240227,32,1
Charity Lawson,22.0,False,0.09776977355394235,0.000895818130779298,0.09608609098707638,0.09941626005080038,0.9908374736054283,32,1
Harry Jowsey,12.0,False,0.05320897447225261,0.0005404510201167114,0.05222386699525505,0.054099623178903766,0.9898428596777683,32,1
Jamie Lynn Spears,15.0,False,0.06378254744000335,0.000632767397215319,0.06268677954456414,0.0650697867979497,0.9900793018997787,32,1
Jason Mraz,21.0,False,0.09192629508534506,0.0008821589813412548,0.09032618390118019,0.0937677675828121,0.9904036273786271,32,1
Lele Pons,19.0,False,0.08131221077006787,0.0006100557643726343,0.08030827987483262,0.08241102021168252,0.9924973659110348,32,1
Matt Walsh,12.0,True,0.05321990767430961,0.0005175952138842026,0.052201589444683914,0.05421512966718335,0.9902744060164153,32,1
Mauricio Umansky,15.0,False,0.0638493069484046,0.0006335274254580765,0.0623505039042064,0.06486848615308324,0.9900777713065857,32,1
Mira Sorvino,17.0,False,0.07214679217728738,0.0006979590362790884,0.07079663326889278,0.07335684974414759,0.9903258479661302,32,1
Tyson Beckford,12.0,False,0.05322564071728295,0.0005539686946059681,0.05196269436374604,0.05437965574914954,0.9895920709052904,32,1
Xochitl Gomez,18.0,False,0.07649628466820085,0.0006955850541406615,0.0751451778130622,0.07777534332203116,0.9909069432959035,32,1
Adrian Peterson,15.0,False,0.0630462210478216,0.0006152676313579189,0.06195406497724181,0.06418630552750108,0.9902410069765921,32,2
Alyson Hannigan,19.0,False,0.07841868659805601,0.0007262376352134876,0.07724534918108218,0.07949292670460942,0.990738972217988,32,2
Ariana Madix,20.0,False,0.08298066547977553,0.0007413653994249185,0.08156198874744919,0.08428451888961098,0.9910658055688213,32,2
Barry Williams,15.0,False,0.06298323463655907,0.0006056994733311986,0.06192327561865789,0.06408581920588101,0.9903831634429964,32,2
Charity Lawson,21.0,False,0.08746592929607638,0.0007067710198254079,0.08604794310424407,0.08855964697947342,0.9919194705239688,32,2
Harry Jowsey,15.0,False,0.06303882564495022,0.0005616653897213971,0.06199639225655541,0.0642244950302477,0.9910901673060214,32,2
Jamie Lynn Spears,16.0,True,0.06653258195644288,0.0005525683413961517,0.06543181046563586,0.06763228976948592,0.9916947708153292,32,2
Jason Mraz,24.0,False,0.10296094183606798,0.0008245523410139504,0.10150501848645536,0.10448746088948985,0.991991600636999,32,2
Lele Pons,21.0,False,0.0874800379406076,0.0008185306182687485,0.08603022463602761,0.08936805356357204,0.9906432297294558,32,2
Mauricio Umansky,12.0,False,0.053521998477909866,0.0005802362418529055,0.05250835941418715,0.054797614604556066,0.9891589204746832,32,2
Mira Sorvino,18.0,False,0.07428886266721178,0.0006478864616958187,0.07302677514801754,0.07544309378908436,0.9912788210986871,32,2
Tyson Beckford,18.0,False,0.07425871254756738,0.0006970095875957432,0.072769114551766,0.07579344883041543,0.9906137668741662,32,2
Xochitl Gomez,24.0,False,0.10302330187095367,0.0008232920536168882,0.10157547495664404,0.10424138953931338,0.992008681155957,32,2
Adrian Peterson,22.0,False,0.06837004972543026,0.0005612365135944431,0.06729529897458177,0.06939234483148471,0.9917911934268245,32,3
Alyson Hannigan,24.0,False,0.0736996569843752,0.0006720503503984754,0.07256949097145012,0.07498840135702813,0.9908812282458661,32,3
Ariana Madix,34.0,False,0.10688778640319434,0.0008478296928030852,0.10529314414376198,0.10828091098332071,0.9920680395643617,32,3
Barry Williams,25.0,False,0.07641253250413586,0.000729323744812481,0.07529512076245816,0.07797839350171586,0.9904554433558003,32,3
Charity Lawson,32.0,False,0.09911265971825857,0.0007887120187877603,0.09775169396112016,0.10082088727823715,0.992042267647445,32,3
Harry Jowsey,24.0,False,0.07370152860672188,0.0005490191224280166,0.07253358989088887,0.0748351686352955,0.9925507769946315,32,3
Jason Mraz,34.0,False,0.10671078064410039,0.0008230467635149332,0.1052073470617638,0.10822092823510819,0.9922871263939119,32,3
Lele Pons,27.0,False,0.08232880731002973,0.0006386968192144928,0.08110943501274558,0.08339253423553206,0.9922421222888689,32,3
Mauricio Umansky,23.0,False,0.0709482293343015,0.0005362208850242388,0.06998464444536165,0.07194108896530675,0.9924420822047917,32,3
Mira Sorvino,26.0,False,0.0792485233252268,0.0006734998421769919,0.07775162853735348,0.08054106141759175,0.9915014209234786,32,3
Tyson Beckford,20.0,True,0.06343113855656882,0.0005677401750621053,0.06234992287899836,0.06447902362003055,0.9910495036352566,32,3
Xochitl Gomez,32.0,False,0.09914830688765663,0.0008753583479139826,0.09743726730641095,0.10083434088032588,0.9911712224303958,32,3
Adrian Peterson,21.0,True,0.0867978864010796,0.0005354201171046615,0.08581674481618336,0.08783408531375939,0.9938314152647615,32,4
Alyson Hannigan,18.0,False,0.07569979677810554,0.0004927081847516106,0.07464359396486483,0.07672797852809564,0.9934912878802586,32,4
Ariana Madix,25.0,False,0.10434969886861727,0.0006393691746877034,0.10294130266661865,0.10550592865642833,0.9938728220433802,32,4
Barry Williams,18.0,False,0.0757199425130184,0.00044216196854313566,0.07500072425326071,0.076572966200865,0.9941605612224664,32,4
Charity Lawson,24.0,False,0.09952355166539872,0.0006060089931848496,0.09813251185429801,0.10077654380689664,0.9939108986461589,32,4
Harry Jowsey,21.0,False,0.08688116520404837,0.0004887055050478256,0.08606548420779989,0.0879011003439353,0.9943750120765524,32,4
Jason Mraz,24.0,False,0.0996672256746291,0.0006462938355777291,0.09853807861895797,0.10096915571648094,0.9935154828359766,32,4
Lele Pons,22.0,False,0.09095902764028754,0.0005205860469081278,0.09001331254799062,0.09186833519423877,0.9942766973173144,32,4
Mauricio Umansky,19.0,False,0.07925479416017006,0.0004610536490201719,0.07846980841340698,0.08008328168548279,0.994182640256583,32,4
Mira Sorvino,21.0,False,0.08686097126510622,0.0005275878615823239,0.08591640924026288,0.08777834545755589,0.99392606536747,32,4
Xochitl Gomez,27.0,False,0.11428593982953907,0.0007412548073213852,0.1126685357675322,0.11552285608880263,0.9935140332360483,32,4
Alyson Hannigan,21.0,False,0.08758968927302371,0.0004801390224235739,0.08675929618874724,0.08838769087881548,0.9945183157240467,32,5
Ariana Madix,24.0,False,0.09930945157406536,0.0006023419867693416,0.09830160430114601,0.10058182526234723,0.9939346962728909,32,5
Barry Williams,24.0,False,0.09918721780503181,0.0005745255894988973,0.0980570619770707,0.10034389481590965,0.994207665037765,32,5
Charity Lawson,28.0,False,0.11723032353773341,0.0006918293279660114,0.11602940842223537,0.11847333553455298,0.9940985462882961,32,5
Harry Jowsey,18.0,False,0.07729368965775431,0.0005261954920999733,0.0764658875938653,0.07824682292466005,0.9931922580688036,32,5
Jason Mraz,27.0,False,0.11239573458616539,0.0005869960804675211,0.11124449388190669,0.11336362586074539,0.9947774167531463,32,5
Lele Pons,24.0,False,0.09923835518345024,0.0005524470833655575,0.09826907263817954,0.10042663905647072,0.9944331293848602,32,5
Mauricio Umansky,24.0,False,0.09927573784620082,0.000630128767359551,0.09809972635739732,0.1004096529623367,0.9936527415355426,32,5
Mira Sorvino,22.0,True,0.0913174181613367,0.0005281488334170647,0.09029206720233116,0.09242037259095102,0.9942163407151531,32,5
Xochitl Gomez,28.0,False,0.11716238237523825,0.0006873882960676194,0.11592638543051519,0.11845692967164706,0.9941330290308872,32,5
Alyson Hannigan,31.0,False,0.09650949557205007,0.0005182573217430464,0.0955719286356703,0.0973900854000734,0.9946299862135728,32,6
Ariana Madix,41.0,False,0.12758028905603092,0.0008122304743268127,0.12619506701749386,0.12916222289780943,0.993633573960864,32,6
Barry Williams,32.0,False,0.09929793962960132,0.0006256752199945515,0.09834677720146787,0.10057402453179626,0.9936990110537195,32,6
Charity Lawson,38.0,False,0.1173753614821225,0.0007047660140384968,0.11605047021621154,0.11887551208029457,0.9939956222060637,32,6
Harry Jowsey,29.0,False,0.09119340937537013,0.0005837981245779926,0.09014219452217233,0.09236910296541621,0.9935982421473578,32,6
Jason Mraz,39.0,False,0.1205848858052652,0.0007491570672304512,0.11921944045474216,0.12188678052018392,0.9937873054137126,32,6
Lele Pons,37.0,False,0.1141915960878878,0.0006191912694221692,0.11304889817751383,0.11539903076003707,0.9945776108694934,32,6
Mauricio Umansky,33.0,True,0.10209718404311634,0.000590793944811963,0.10080753575458565,0.10313352282665328,0.9942134158708779,32,6
Xochitl Gomez,42.0,False,0.1311698389485558,0.0007107651991684645,0.13008815384143096,0.13258226937829115,0.9945813366482273,32,6
Alyson Hannigan,35.0,False,0.1239318843621578,0.0002735632276903266,0.12338002583067029,0.12440694118549317,0.9977926323875548,32,7
